SUICIDIOS EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
(30 a 34),-,-,-,-,-,-,-,-,47,47,-,2,2,49,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,24,24,-,4,4,28,-,7,7,-,-,-,7,-,5,5,-,1,1,6,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,4,4,-,2,2,6,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,6,6,-,5,5,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,3,3,-,2,2,5,-,6,6,-,-,-,6,-,4,4,-,1,1,5,-,2,2,-,2,2,4,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,8,8,-,-,-,8,-,10,10,-,2,2,12,-,-,-,-,1,1,1,-,6,6,-,4,4,10,-,18,18,-,2,2,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,208
(35 a 39),-,1,1,-,-,-,1,-,29,29,-,8,8,37,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,18,18,-,6,6,24,-,5,5,-,-,-,5,-,11,11,-,-,-,11,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,3,3,-,1,1,4,-,6,6,-,2,2,8,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,13,13,-,5,5,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,6,6,-,2,2,8,-,3,3,-,-,-,3,-,2,2,-,3,3,5,-,8,8,-,-,-,8,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,4,4,-,3,3,7,-,5,5,-,2,2,7,-,2,2,-,-,-,2,-,10,10,-,-,-,10,-,11,11,-,1,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200
(40 a 44),-,-,-,-,-,-,-,-,29,29,-,2,2,31,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,7,7,-,-,-,7,-,12,12,-,8,8,20,-,6,6,-,2,2,8,-,3,3,-,1,1,4,-,6,6,-,1,1,7,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,3,3,-,1,1,4,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,2,2,4,-,7,7,-,1,1,8,-,3,3,-,3,3,6,-,5,5,-,2,2,7,-,9,9,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150
(45 a 49),-,1,1,-,-,-,1,-,23,23,-,1,1,24,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,15,15,-,3,3,18,-,6,6,-,1,1,7,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,-,-,7,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,5,5,-,1,1,6,-,5,5,-,1,1,6,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,2,2,-,1,1,3,-,7,7,-,-,-,7,-,3,3,-,1,1,4,-,2,2,-,1,1,3,-,12,12,-,2,2,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133
(50 a 54),-,-,-,-,-,-,-,-,13,13,-,3,3,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,2,2,9,-,8,8,-,5,5,13,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,4,4,-,-,-,4,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,11,11,-,1,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,2,2,-,-,-,2,-,3,3,-,2,2,5,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,10,10,-,2,2,12,-,1,1,-,-,-,1,-,7,7,-,1,1,8,-,10,10,-,2,2,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,138
(55 a 59),-,-,-,-,-,-,-,-,20,20,-,1,1,21,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,19,19,-,7,7,26,-,3,3,-,-,-,3,-,6,6,-,-,-,6,-,9,9,-,-,-,9,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,8,8,-,1,1,9,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,2,2,-,-,-,2,-,2,2,-,3,3,5,-,4,4,-,2,2,6,-,1,1,-,1,1,2,-,4,4,-,-,-,4,-,2,2,-,3,3,5,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,3,3,-,-,-,3,-,13,13,-,1,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148
(60 a 64),-,-,-,-,-,-,-,-,20,20,-,1,1,21,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,14,14,-,1,1,15,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,8,8,-,-,-,8,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,11,11,-,-,-,11,-,2,2,-,1,1,3,-,4,4,-,-,-,4,-,8,8,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113
(65 a 69),-,-,-,-,-,-,-,-,13,13,-,2,2,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,1,1,7,-,12,12,-,5,5,17,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,9,9,-,2,2,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,5,5,-,1,1,6,-,8,8,-,1,1,9,-,1,1,-,1,1,2,-,5,5,-,-,-,5,-,6,6,-,2,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110
(70 a 74),-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,15,15,-,1,1,16,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,7,7,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,6,6,-,-,-,6,-,6,6,-,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79
(75 a 79),-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,7,7,-,1,1,8,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,3,3,-,1,1,4,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49
(80 y más),-,1,1,-,-,-,1,-,9,9,-,-,-,9,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60
TOTAL,1,6,7,-,-,-,7,17,332,349,15,43,58,407,2,16,18,2,6,8,26,-,3,3,-,-,-,3,4,62,66,2,10,12,78,16,221,237,12,70,82,319,6,51,57,2,9,11,68,7,56,63,7,5,12,75,5,54,59,2,9,11,70,6,14,20,4,1,5,25,5,21,26,2,3,5,31,6,44,50,5,18,23,73,6,51,57,6,6,12,69,-,3,3,3,1,4,7,6,29,35,3,4,7,42,14,100,114,5,25,30,144,-,1,1,-,-,-,1,-,1,1,-,2,2,3,6,62,68,4,11,15,83,-,13,13,1,1,2,15,4,37,41,3,10,13,54,2,56,58,7,4,11,69,6,39,45,6,15,21,66,6,67,73,4,9,13,86,3,19,22,2,3,5,27,2,38,40,-,-,-,40,3,47,50,5,17,22,72,10,95,105,4,12,16,121,-,24,24,2,8,10,34,7,81,88,4,15,19,107,11,150,161,8,23,31,192,-,2,2,-,3,3,5,-,1,1,-,-,-,1,2420
VARIABLE: GRUPO EDAD JUDICIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(05 a 09),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
(10 a 13),-,-,-,-,-,-,-,6,-,6,5,-,5,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,7,-,7,4,-,4,11,1,-,1,-,-,-,1,3,-,3,2,-,2,5,2,-,2,-,-,-,2,3,-,3,1,-,1,4,-,-,-,-,-,-,-,2,-,2,2,-,2,4,3,-,3,3,-,3,6,-,-,-,-,-,-,-,1,-,1,3,-,3,4,2,-,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,2,-,2,4,-,4,6,-,-,-,-,-,-,-,2,-,2,-,-,-,2,2,-,2,-,-,-,2,-,-,-,-,-,-,-,1,-,1,1,-,1,2,2,-,2,-,-,-,2,-,-,-,1,-,1,1,3,-,3,1,-,1,4,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75
(14 a 17),1,-,1,-,-,-,1,11,-,11,10,-,10,21,2,-,2,1,-,1,3,-,-,-,-,-,-,-,4,-,4,1,-,1,5,8,-,8,7,-,7,15,5,-,5,2,-,2,7,4,-,4,4,-,4,8,3,-,3,2,-,2,5,3,-,3,3,-,3,6,5,-,5,2,-,2,7,4,-,4,3,-,3,7,3,-,3,3,-,3,6,-,-,-,3,-,3,3,5,-,5,-,-,-,5,12,-,12,4,-,4,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,4,-,4,10,-,-,-,1,-,1,1,3,-,3,3,-,3,6,-,-,-,3,-,3,3,6,-,6,6,-,6,12,4,-,4,4,-,4,8,1,-,1,2,-,2,3,2,-,2,-,-,-,2,2,-,2,4,-,4,6,8,-,8,4,-,4,12,-,-,-,1,-,1,1,4,-,4,3,-,3,7,10,-,10,6,-,6,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,202
(18 a 19),-,1,1,-,-,-,1,-,9,9,-,5,5,14,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,8,8,-,6,6,14,-,1,1,-,3,3,4,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,6,6,-,1,1,7,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,6,6,-,2,2,8,-,13,13,-,3,3,16,-,1,1,-,1,1,2,-,-,-,-,-,-,-,128
(20 a 24),-,2,2,-,-,-,2,-,55,55,-,8,8,63,-,2,2,-,2,2,4,-,1,1,-,-,-,1,-,6,6,-,-,-,6,-,44,44,-,12,12,56,-,3,3,-,1,1,4,-,8,8,-,1,1,9,-,7,7,-,3,3,10,-,4,4,-,1,1,5,-,5,5,-,1,1,6,-,7,7,-,8,8,15,-,5,5,-,1,1,6,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,13,13,-,5,5,18,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,13,13,-,3,3,16,-,1,1,-,-,-,1,-,3,3,-,2,2,5,-,12,12,-,1,1,13,-,11,11,-,4,4,15,-,11,11,-,2,2,13,-,5,5,-,-,-,5,-,13,13,-,-,-,13,-,4,4,-,3,3,7,-,11,11,-,1,1,12,-,2,2,-,-,-,2,-,13,13,-,3,3,16,-,20,20,-,3,3,23,-,1,1,-,2,2,3,-,-,-,-,-,-,-,357
(25 a 28),-,-,-,-,-,-,-,-,46,46,-,6,6,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,3,3,7,-,19,19,-,8,8,27,-,9,9,-,1,1,10,-,5,5,-,-,-,5,-,6,6,-,-,-,6,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,6,6,-,2,2,8,-,5,5,-,3,3,8,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,7,7,-,2,2,9,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,8,8,-,1,1,9,-,1,1,-,-,-,1,-,7,7,-,2,2,9,-,5,5,-,2,2,7,-,3,3,-,1,1,4,-,5,5,-,1,1,6,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,6,6,-,1,1,7,-,8,8,-,2,2,10,-,2,2,-,-,-,2,-,4,4,-,2,2,6,-,15,15,-,4,4,19,-,-,-,-,-,-,-,-,1,1,-,-,-,1,225
(29 a 34),-,-,-,-,-,-,-,-,53,53,-,5,5,58,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,25,25,-,7,7,32,-,7,7,-,-,-,7,-,5,5,-,1,1,6,-,7,7,-,1,1,8,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,4,4,-,3,3,7,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,9,9,-,5,5,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,10,10,-,-,-,10,-,4,4,-,1,1,5,-,4,4,-,2,2,6,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,10,10,-,1,1,11,-,11,11,-,2,2,13,-,-,-,-,1,1,1,-,9,9,-,4,4,13,-,21,21,-,3,3,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,249
(35 a 39),-,1,1,-,-,-,1,-,29,29,-,8,8,37,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,18,18,-,6,6,24,-,5,5,-,-,-,5,-,11,11,-,-,-,11,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,3,3,-,1,1,4,-,6,6,-,2,2,8,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,13,13,-,5,5,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,6,6,-,2,2,8,-,3,3,-,-,-,3,-,2,2,-,3,3,5,-,8,8,-,-,-,8,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,4,4,-,3,3,7,-,5,5,-,2,2,7,-,2,2,-,-,-,2,-,10,10,-,-,-,10,-,11,11,-,1,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200
(40 a 44),-,-,-,-,-,-,-,-,29,29,-,2,2,31,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,7,7,-,-,-,7,-,12,12,-,8,8,20,-,6,6,-,2,2,8,-,3,3,-,1,1,4,-,6,6,-,1,1,7,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,3,3,-,1,1,4,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,2,2,4,-,7,7,-,1,1,8,-,3,3,-,3,3,6,-,5,5,-,2,2,7,-,9,9,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150
(45 a 49),-,1,1,-,-,-,1,-,23,23,-,1,1,24,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,15,15,-,3,3,18,-,6,6,-,1,1,7,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,-,-,7,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,5,5,-,1,1,6,-,5,5,-,1,1,6,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,2,2,-,1,1,3,-,7,7,-,-,-,7,-,3,3,-,1,1,4,-,2,2,-,1,1,3,-,12,12,-,2,2,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133
(50 a 54),-,-,-,-,-,-,-,-,13,13,-,3,3,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,-,2,2,9,-,8,8,-,5,5,13,-,2,2,-,-,-,2,-,5,5,-,-,-,5,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,4,4,-,-,-,4,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,11,11,-,1,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,2,2,-,-,-,2,-,3,3,-,2,2,5,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,5,5,-,-,-,5,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,4,4,-,-,-,4,-,10,10,-,2,2,12,-,1,1,-,-,-,1,-,7,7,-,1,1,8,-,10,10,-,2,2,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,138
(55 a 59),-,-,-,-,-,-,-,-,20,20,-,1,1,21,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,19,19,-,7,7,26,-,3,3,-,-,-,3,-,6,6,-,-,-,6,-,9,9,-,-,-,9,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,8,8,-,1,1,9,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,2,2,-,-,-,2,-,2,2,-,3,3,5,-,4,4,-,2,2,6,-,1,1,-,1,1,2,-,4,4,-,-,-,4,-,2,2,-,3,3,5,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,3,3,-,-,-,3,-,13,13,-,1,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,148
(60 a 64),-,-,-,-,-,-,-,-,20,20,-,1,1,21,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,14,14,-,1,1,15,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,8,8,-,-,-,8,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,11,11,-,-,-,11,-,2,2,-,1,1,3,-,4,4,-,-,-,4,-,8,8,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113
